,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_T8,bioplanet_1328_T cell receptor/Ras pathway_View_cDC,bioplanet_301_Autoimmune thyroid disease_View_NK,bioplanet_333_Salmonella infection_View_NK,bioplanet_304_Graft-versus-host disease_View_B,bioplanet_167_Eukaryotic protein translation_View_cM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_B,bioplanet_898_Generation of second messenger molecules_View_NK,bioplanet_98_Activation of PKC through G-protein coupled receptors_View_B,bioplanet_78_Beta-arrestins in GPCR desensitization_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T4,bioplanet_303_Allograft rejection_View_B,bioplanet_303_Allograft rejection_View_NK,bioplanet_333_Salmonella infection_View_cM,bioplanet_913_eIF4E release_View_cDC,bioplanet_686_Interferon alpha/beta signaling_View_T8,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_ncM,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_B,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_T8,bioplanet_324_CTL mediated immune response against target cells_View_T8,bioplanet_640_Alpha-4 beta-7 integrin signaling_View_T4,bioplanet_686_Interferon alpha/beta signaling_View_NK,bioplanet_1698_Translation factors_View_T8,bioplanet_611_Interferon signaling_View_cDC,bioplanet_333_Salmonella infection_View_T8,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T4,bioplanet_304_Graft-versus-host disease_View_NK,bioplanet_166_eIF2 regulation_View_cM,bioplanet_1141_Diurnally regulated genes with circadian orthologs_View_cDC,bioplanet_564_PD-1 signaling_View_NK,bioplanet_921_CD28 co-stimulation_View_cDC,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_ncM,bioplanet_686_Interferon alpha/beta signaling_View_ncM,bioplanet_464_Antigen processing and presentation_View_NK,bioplanet_776_Prostaglandin biosynthesis and regulation_View_T4,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_T8,bioplanet_474_Intestinal immune network for IgA production_View_NK,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_View_NK,bioplanet_1287_eIF4E and p70 S6 kinase regulation_View_NK,bioplanet_1495_CHL1 interactions_View_T4,bioplanet_300_Asthma_View_B,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation_View_T8,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_View_B,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cM,bioplanet_611_Interferon signaling_View_ncM,bioplanet_675_Type II interferon signaling (interferon-gamma)_View_cDC,bioplanet_304_Graft-versus-host disease_View_T8,bioplanet_1404_Cap-dependent translation initiation_View_T8,bioplanet_611_Interferon signaling_View_B,bioplanet_686_Interferon alpha/beta signaling_View_B,bioplanet_1404_Cap-dependent translation initiation_View_cDC,bioplanet_298_Type 1 diabetes mellitus_View_NK,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_View_T8",bioplanet_1529_Endosomal/vacuolar pathway_View_cM,bioplanet_1529_Endosomal/vacuolar pathway_View_B,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes)_View_cM,bioplanet_329_T helper cell surface molecules_View_T8,bioplanet_690_NF-kappaB activation_View_B,bioplanet_901_Costimulation by the CD28 family_View_NK,bioplanet_924_TRAF6-mediated induction of TAK1 complex_View_B,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway_View_B,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration_View_cM,bioplanet_686_Interferon alpha/beta signaling_View_cM,bioplanet_1361_Interleukin-2/STAT5 pathway_View_NK,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell_View_NK,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_NK,bioplanet_12_Granzyme A-mediated apoptosis pathway_View_NK,bioplanet_686_Interferon alpha/beta signaling_View_cDC,bioplanet_49_4-1BB-dependent immune response_View_cDC,bioplanet_1614_Activation of the AP-1 family of transcription factors_View_T8,bioplanet_87_Corticosteroids and cardioprotection_View_T4,bioplanet_243_Internal ribosome entry pathway_View_cM,bioplanet_167_Eukaryotic protein translation_View_NK,bioplanet_1168_Post-elongation processing of intronless pre-mRNA_View_B,bioplanet_322_B lymphocyte cell surface molecules_View_T8,bioplanet_1504_Cleavage of growing transcript in the termination region_View_B,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases_View_NK,disease
3.0_HC-502_normal_na,0.09971175101803373,0.1791245381773399,0.1306060253783102,0.22949857695810563,0.23664890726877566,0.25899375652627915,0.07399954207920792,0.09138144163630843,0.09612747524752474,0.07815337643678161,0.1309634698910483,0.2624808168316832,0.17556895214887017,0.36288889916173567,0.0918135775862069,0.1297928358147906,0.23827126736111112,0.08726522090517241,0.2290247524752475,0.15006609947643978,0.3368146395489327,0.11905620992016752,0.14656580323599727,0.2170434162303665,0.19895134185139576,0.2043071007853403,0.15855884128386338,0.18124635145941623,0.09344768692845616,0.1820557650862069,0.09186917195487396,0.14954004449388208,0.11775977777777778,0.17480443793402778,0.16263438575187208,0.06810119685398382,0.2134592604712042,0.04391199197404371,0.24632400529371584,0.0992263585306618,0.02148847909305065,0.20754725660066006,0.25099889246878776,0.24059822607260725,0.10067910872781065,0.19462152777777778,0.11184762931034484,0.13788492848933726,0.706641648138851,0.1619598251119755,0.12195193572091584,0.7709418398677373,0.1554593023255814,0.6320865022503904,0.5835838880670611,0.5413296892189219,0.308900425295858,0.26674597261377364,0.08257405115511553,0.08569022749696417,0.2367943069306931,0.08228518387553041,0.32577618805473374,0.12405431767751479,0.11382785746812385,0.26449291325136615,0.125316837431694,0.26026576730418943,0.14529724542025862,0.09214181034482759,0.11796236910994765,0.1475456288443921,0.2227970995350803,0.20700235053037608,0.07799386569091692,0.13257139457401237,0.12268652141376929,0.10325102459016394,0
2.0_1891_SLE_managed,0.08974671772428883,0.14444557823129253,0.12869537743690493,0.23977005566470203,0.23836986499983892,0.26189189291101056,0.06581416116248348,0.08257488812486356,0.08693630873749764,0.0699074074074074,0.11724709783304868,0.26480709771859046,0.1731724632294377,0.37810275997150994,0.07951653439153439,0.12253581441466083,0.26840963855421685,0.10664905753968254,0.23111620226721147,0.1670829686360321,0.3458668574314088,0.09468455261410001,0.140768426141945,0.18589910284463895,0.2089226662887377,0.198459700948213,0.1503905315969257,0.17838349944894338,0.0969900543900544,0.1836482308201058,0.08864620698396604,0.13156682027649771,0.1374192469879518,0.19194079442771086,0.15478663683329696,0.06967246081375168,0.21736111870897154,0.03977252169286182,0.25401946218074656,0.09586756894418978,0.032832595004269854,0.22058126376045795,0.2571399596027605,0.22935242184059887,0.11445320512820512,0.21428195818990245,0.11207865079365079,0.15420168650264182,0.6804802164203712,0.1546562480342203,0.10779927447985468,0.7599121548162644,0.1538365239639969,0.6087314100349341,0.6189789648622982,0.5001268530750037,0.3602196581196581,0.27161660494866186,0.0860877917217085,0.07985467829076622,0.22423557904007044,0.07156237025853934,0.3393397569444444,0.1413895232371795,0.12049191224623444,0.2497535609037328,0.11822961689587426,0.270717624426981,0.14803844246031744,0.09605357142857143,0.10846586433260394,0.15077381630135686,0.2333568070818071,0.19863613775569167,0.06976499052323244,0.13761721702804855,0.11021675217351234,0.08467196027068326,1
2.0_1417_SLE_managed,0.13649336043360433,0.16332729941291585,0.14105636005560707,0.2929038654618474,0.2683497171473616,0.23754134235038918,0.10043091254752852,0.10424188420348059,0.13385717680608364,0.0766429794520548,0.17039703318698346,0.2976856566642688,0.1919628785411918,0.35421771059291396,0.08356449771689498,0.16605798399390242,0.2528110219594595,0.07719220890410959,0.25941394575117166,0.15431006097560976,0.37425802063789865,0.1465418388429752,0.18594738328313254,0.2223662682926829,0.23890763617090674,0.25845548780487804,0.18548863636363636,0.19111960035263004,0.08926286728455926,0.18450734874429223,0.10746395258453166,0.14091946531153338,0.16539702702702702,0.25244507495777024,0.17893723040309384,0.09061840175953079,0.24693368902439025,0.04931852409638555,0.2753153237951807,0.10216588576528336,0.04713571797520661,0.23836466254752853,0.3064420731707317,0.2716191856780735,0.1492927819956616,0.2334486003861004,0.16459897260273973,0.15637370612730517,0.7079552205145339,0.18859733019871447,0.1676127317015209,0.7587273409645338,0.17106752591762397,0.6334925010697475,0.625784827669318,0.5880928126320237,0.3091868899132321,0.31148775797373357,0.14599057351077313,0.08952819611780455,0.25326207224334596,0.11582798071700164,0.31862650827006506,0.2039569719360087,0.12282238955823294,0.30427183734939756,0.15993222891566267,0.30080245983935744,0.23253638698630139,0.1155015410958904,0.13422524390243903,0.16987494260789715,0.2200319956616052,0.22792080085046068,0.09418942180525708,0.15925953436807097,0.1460211446635423,0.1284682061579652,1
2.0_1087_SLE_managed,0.15386388166136647,0.16452869897959183,0.16793702575168357,0.2954791152897657,0.2904655412711763,0.2873908110119047,0.08550300492610838,0.1439632312645568,0.1563625263898663,0.10608898809523809,0.1518495085995086,0.3205415057915058,0.23213287732862334,0.39543088107638885,0.10124642857142857,0.15175684694817868,0.2659781914893617,0.10978437499999999,0.27901127849696417,0.20578454755709744,0.4241093802121556,0.14972488397488398,0.163497620607275,0.22325306591500432,0.22398687287414967,0.2788941348655681,0.2273269348894349,0.23097750443595683,0.10921863162878788,0.18530316220238094,0.14747350940694484,0.14905633640552995,0.15256387234042554,0.2189839760638298,0.20901576700004568,0.09477328207973369,0.2887011871205551,0.08278737669543773,0.28935902820591863,0.10659278668310727,0.031181587837837837,0.26374128899835797,0.32818778771098805,0.2694115435139573,0.1475009300595238,0.2300199848024316,0.14986492857142858,0.1977514067226535,0.7084788995948627,0.18169046006333567,0.14545728525246304,0.7682222847358121,0.20526483956069166,0.6432721466502335,0.6602177166005291,0.5921559934318554,0.3804077845982143,0.330994462605911,0.1807142446633826,0.11185131096725578,0.25781837438423644,0.10320369458128079,0.3564986049107143,0.1817980695452009,0.13054364981504316,0.3120304793464858,0.15768020961775586,0.29605356041923553,0.18552352120535714,0.10029348214285715,0.15964752818733738,0.202618993993994,0.2724516634778912,0.23478655617610794,0.09721581709145427,0.19380611842623985,0.1468206381028755,0.1437146869434169,1
4.0_1225_SLE_managed,0.11501935253267974,0.16808664021164021,0.13424195881552076,0.25423248525073744,0.23778888888888888,0.2278521808005069,0.08992477777777778,0.08705994960668634,0.08497063492063492,0.05127932098765432,0.14707217394203415,0.2642340840840841,0.18042238698875868,0.3518718357271095,0.10644444444444445,0.15266031422334558,0.28912013888888893,0.09549652777777778,0.22936201550387597,0.10810516237745098,0.32124073812217196,0.0937420183341236,0.16381559388827435,0.19802905330882353,0.23477491181657847,0.20248651960784314,0.10071514935988621,0.18433533887330023,0.08418948914640118,0.18879359567901233,0.07826598629745933,0.1345346475507766,0.17500694444444445,0.25830811631944445,0.16439854419316072,0.08426500481806085,0.1467919921875,0.04144704092920354,0.24314511891592921,0.08110668633235005,0.034809921763869135,0.21541370370370372,0.2507829821832579,0.24327111111111113,0.14079872531418314,0.24004401455026456,0.15889314814814814,0.13538228568866573,0.6959428195507655,0.16668554894179893,0.1440004340277778,0.7520227042110604,0.15930286581601152,0.6202201125515996,0.6072622980251347,0.5174314814814814,0.3208747980251347,0.2468646069004525,0.08057777777777778,0.06899033616027532,0.2298785185185185,0.08046031746031745,0.31196779622980253,0.20048482523563732,0.09903429203539824,0.1715723174778761,0.05869966814159292,0.2813944505899705,0.22219010416666668,0.06979120370370369,0.07961704963235294,0.13992769084874349,0.20449516542703255,0.1910991671004685,0.08021256038647342,0.11884500334224599,0.1165874677002584,0.06429953294001967,1
2.0_1121_SLE_managed,0.12175780274656679,0.15654464285714287,0.17269706582077715,0.3160979381443299,0.29758620689655174,0.2719981592817226,0.11230767241379311,0.15586189862542957,0.16713916256157635,0.10144133771929824,0.1903861501374147,0.33092282152842495,0.23500759264419058,0.40870835209365153,0.10265570175438597,0.1877777431530899,0.30098243613138687,0.09275205592105262,0.2851415898155574,0.12255774812734083,0.3690132886776145,0.1444365470474265,0.22021085695876289,0.2726431797752809,0.25031778665413534,0.27246610486891387,0.2010924706216831,0.23822686698516468,0.11521716262125987,0.1748109923245614,0.16158305620219487,0.1493053904923599,0.20330733576642335,0.30420470745894157,0.2256187794323533,0.08989908655139524,0.22466580056179775,0.09167525773195877,0.29933392396907216,0.1234201030927835,0.02487831690674754,0.2773411637931034,0.3224852420051858,0.2873132183908046,0.20024355695632598,0.2741739496437261,0.17284684210526316,0.14742384899972596,0.7494327574265046,0.2066900271962233,0.1893519665948276,0.7578846431146359,0.20863497962119398,0.6823957372363493,0.6808802216218921,0.6158591954022988,0.4098619146780729,0.320615492653414,0.18820294540229884,0.1211980598510882,0.26234583333333333,0.1501918103448276,0.36626611745835214,0.26415571181337233,0.15817792096219932,0.32403640463917527,0.16708298969072163,0.30905025773195877,0.24279152960526318,0.09588157894736841,0.16928351123595506,0.19022131665403083,0.25458897214896764,0.2516299272286234,0.11225112443778111,0.12832962206332993,0.1558780072173216,0.1571635166093929,1
4.0_1909_SLE_managed,0.12330633802816901,0.15812803951367782,0.13715937914456233,0.25849313038793104,0.25107816943893824,0.2565276374680307,0.06740210247349825,0.09970257124042146,0.08549659262998485,0.08527792553191488,0.12071960404174355,0.2795974118995321,0.18507556209226467,0.37675604619565217,0.14601241134751772,0.13216298215428937,0.24514091842723004,0.0816153590425532,0.2423882406113896,0.18024389137857447,0.37986597557372204,0.09760736982369823,0.14112821592133623,0.19424909731113954,0.21387522163120568,0.23740754374733247,0.13421661669741697,0.19126965937762824,0.09017114624505929,0.17593960549645388,0.09950031284760846,0.1375375772134523,0.1394724647887324,0.19743301606514085,0.16723081630481057,0.07119666557552673,0.23227760883482715,0.04009042744252874,0.2587030239762931,0.07653835408684548,0.03180370733394834,0.2321037691401649,0.30181539938934304,0.24139028268551238,0.13030114130434783,0.21241602741448692,0.1281923404255319,0.17038959589019706,0.6798534544752951,0.15596130952380952,0.10970594081272084,0.7650365782570678,0.16375548817161187,0.612814138419031,0.6304503321256039,0.5190685119748724,0.37204157608695654,0.2972609327292426,0.07789885159010601,0.07963869432471264,0.23431843345111897,0.0801680969207471,0.3366480298913043,0.15664432319972826,0.11617101293103449,0.24401980064655174,0.10852095905172413,0.2815170168821839,0.15455543550531914,0.0823968085106383,0.10514420614596671,0.14157003382533825,0.23006781832298137,0.17856636663286005,0.08402930557689353,0.14795917238971015,0.11806567918481387,0.09506435584291187,1
2.0_IGTB508_normal_na,0.09306623717090584,0.14818838028169015,0.12790492543171114,0.25007312925170067,0.26992657008784854,0.23582347858498237,0.07119006711409397,0.10132667233560091,0.10572099712368169,0.059131455399061034,0.11478742596128949,0.29986909728520467,0.1714017742232028,0.323109375,0.10234330985915494,0.12362996517319277,0.24635337677725117,0.08226716549295775,0.26073746163050826,0.14482889892904954,0.35908420219338893,0.09532310547212153,0.1399419908588435,0.20340579317269078,0.20619309607645875,0.2016414407630522,0.11406156136716726,0.1820625518500083,0.07172564935064935,0.16243940727699532,0.10604509545753785,0.11652089959109496,0.12374016587677725,0.17643483412322275,0.16757357016880825,0.06357651475919213,0.19318329568273093,0.04525673185941043,0.2601018282312925,0.08995710506424792,0.023844041299844642,0.24824947800149144,0.2698778189681804,0.2475014168530947,0.09479792050691244,0.20301214454976305,0.11427295774647886,0.1469904557253404,0.6936941636408648,0.16379998268882498,0.11802311416387024,0.7593363399575536,0.15211801930074356,0.6230981910096526,0.5891231118791602,0.5481144046731296,0.30612233582949305,0.26805062557924003,0.09856375838926175,0.08415464380196523,0.23646886651752425,0.07594814637264302,0.28609004176267283,0.12106017335109448,0.10991734693877551,0.22368813775510205,0.09975017006802721,0.23920606575963718,0.14543711487676056,0.08714278169014084,0.10082379518072289,0.12640279935554405,0.20743968071099408,0.20663965586234492,0.07851916156015953,0.12913850857977363,0.11945805369127517,0.08375982615268329,0
2.0_1602_SLE_managed,0.08457292487522984,0.14878637566137567,0.13887847034127845,0.2659800469483568,0.2629741688339074,0.2434333952027413,0.07460030259365995,0.10702648180751173,0.08513431453272952,0.06316126543209875,0.13009731731290672,0.2935884219954825,0.18713320803197564,0.35873926548774854,0.08772145061728397,0.1331170951536643,0.2478293010752688,0.08168402777777778,0.25393061792105087,0.14362953112687155,0.3659647208583379,0.12046089419137142,0.15649720785651408,0.2172007742316785,0.22267239858906526,0.22750549152876282,0.1072789113340564,0.18941581501202334,0.08152063106796116,0.17376466049382716,0.105997586324398,0.14116577060931898,0.14090883512544802,0.20975604838709677,0.18275781385845938,0.07532127737737038,0.18142050827423167,0.04986500513497653,0.2806438710387324,0.0999035928534168,0.027874559381778744,0.24051013448607106,0.29283276504819056,0.24764490874159462,0.12032539181692095,0.21651050733913638,0.13936092592592592,0.1546546301101309,0.7097201536643026,0.16569788235899546,0.12489070380043227,0.7569787544393708,0.16630883557156895,0.6298758087594875,0.6239815456927107,0.5586693884085815,0.3243264129680999,0.3050395071831242,0.0796090297790586,0.09301886492566509,0.23558823246878002,0.08374979415397282,0.32094435896324547,0.16230190815707352,0.12253098591549295,0.2311878301056338,0.09719507042253521,0.2687188233568075,0.18174616608796296,0.07912523148148148,0.08353052600472814,0.14297128826223188,0.21498377749157915,0.2098159693454847,0.07314688009021425,0.14572619815173007,0.11446969036927819,0.08367243740219092,1
3.0_1130_SLE_treated,0.11179250467084295,0.12898863636363636,0.16645949955572478,0.328648549229923,0.0,0.24680586793540946,0.0,0.15517469976164283,0.0,0.09335984848484849,0.20644375,0.0,0.22757225046829005,0.3822685866013072,0.10947159090909091,0.2068123222675569,0.2934432123655914,0.06949573863636363,0.0,0.2087750576986482,0.45140278094803316,0.1619965721040189,0.21828043136344882,0.24545952522255193,0.258729099025974,0.30415916584240027,0.21343031914893618,0.23453001489173306,0.0961610962566845,0.178625,0.1565953901841797,0.1295509530791789,0.18761930107526884,0.29664343918010755,0.2198238754430999,0.09312244337680164,0.27934634643916917,0.06811352619636964,0.29810189768976897,0.11816177728884,0.04117127659574468,0.0,0.37902573613330287,0.0,0.17732525735294116,0.2546976606502816,0.18551227272727272,0.19784981061976792,0.7240979465604379,0.0,0.0,0.764545298879203,0.2013786553073912,0.6458873010915022,0.662062908496732,0.0,0.41147847732843135,0.37873206269497073,0.0,0.11342339338100475,0.0,0.0,0.34342949601715683,0.244892884497549,0.1397039603960396,0.28350732260726075,0.13771402640264027,0.3196406078107811,0.27244193892045454,0.10174375000000001,0.15402519782393667,0.18015508274231679,0.21743531162464985,0.2517266307513104,0.0,0.21176180199622335,0.0,0.09576989365603228,1
3.0_1586_SLE_flare,0.1139657196969697,0.0,0.0,0.0,0.2941886462469276,0.2598663542340013,0.10834077519379845,0.0,0.08747061877076412,0.0,0.18567381489841986,0.3274268214435366,0.0,0.3753392857142857,0.0,0.19712584339488637,0.32044097222222223,0.0,0.285392931990265,0.16301519886363636,0.4132919143356643,0.14644237521946327,0.0,0.2771325340909091,0.0,0.30522381628787876,0.16458309819413094,0.0,0.10402547452547452,0.0,0.0,0.0,0.19715611111111112,0.2834835069444444,0.0,0.09603125682662202,0.22249723011363637,0.0,0.0,0.0,0.0356502539503386,0.2730147044573643,0.36598050699300705,0.2664487241602067,0.1745007142857143,0.26252554563492064,0.0,0.18552748059866964,0.7492060943337484,0.20291757365494648,0.18471426084060077,0.0,0.0,0.6789592304625199,0.6356175213675214,0.6078490794573643,0.3784124313186813,0.34718181818181815,0.08622407945736434,0.0,0.24793276808785528,0.10810413205980067,0.33451253434065936,0.22453562843406594,0.0,0.0,0.0,0.0,0.0,0.0,0.138725625,0.15856355028843744,0.22621271585557298,0.0,0.09599401752612066,0.19140113636363634,0.1446248140886966,0.0,1
4.0_1680_SLE_managed,0.07058067314365024,0.1390186335403727,0.14469104781486855,0.2731270090845563,0.239212871787103,0.22634893155337515,0.08238455486542443,0.10295757628697881,0.06043729665779355,0.05426268115942028,0.1530089664495698,0.26578230093447486,0.19495968610119555,0.3366097801390002,0.09840760869565217,0.1596764101535392,0.2717757867132867,0.07970720108695653,0.23018073811931242,0.17973119072403423,0.38817893556824856,0.08263347142553644,0.18314621003668763,0.18340858084663428,0.23357653985507246,0.23214000693962528,0.09746355162523901,0.19834501712941657,0.08646097907705767,0.17571580615942028,0.10576962872793669,0.10696388499298737,0.17362856643356644,0.2653399256993007,0.18173389497114165,0.06315516869179054,0.1691958926092991,0.04789834468902865,0.25269955450733755,0.0863882094883143,0.018538031787762907,0.2186293823326432,0.2924566273421235,0.2383599033816425,0.15419480352846834,0.23523677364302362,0.16840652173913045,0.17023745366530696,0.6684760749289401,0.16602054988662132,0.14459811723602484,0.740272483621203,0.1720150650870265,0.592497014134921,0.6103776619442217,0.5141545893719807,0.34283355052125103,0.286836611861421,0.05795419254658385,0.08225282436524574,0.22182971014492753,0.09779865424430642,0.30069221130713714,0.210596572398757,0.10885461215932915,0.20029022536687632,0.07231761006289308,0.28218378756114604,0.23142629076086954,0.06292826086956523,0.06882073213046495,0.12174001487146802,0.19999750830564783,0.1936256320138118,0.07636020343865335,0.16475094631253548,0.10276946410515672,0.07098648963428839,1
2.0_IGTB143_normal_na,0.08009108870016513,0.13941964285714287,0.1252469262295082,0.2376069842896175,0.240340546720501,0.23817587719298247,0.06668463682432432,0.08475119535519127,0.10083174469111969,0.08200166666666667,0.1095233582242226,0.266822680788897,0.16777284559149314,0.3208554824561404,0.07922291666666666,0.11887405453821656,0.21717944587628865,0.07774671875,0.23188891616907606,0.10083076786978061,0.31971368201861833,0.0793957264957265,0.1372611264088115,0.23321168789808916,0.1932177232142857,0.18614145435244162,0.1317934226677578,0.17193952419032388,0.08159110845295056,0.16250348958333333,0.08556782125859334,0.12351870967741935,0.11444237113402063,0.17073224065721648,0.15870118650070836,0.04853143709413441,0.16887748805732483,0.03940516137295082,0.2617964267418033,0.09850018973891925,0.010811098608837971,0.21520083051801803,0.23839308753878818,0.23832198761261258,0.09799922807017544,0.18848654577810506,0.1100989,0.12499995468903734,0.7262696608789228,0.15585378961550836,0.11338669235641892,0.7649932876712329,0.1492613658025162,0.6556308852013261,0.5917182748538012,0.5224240803303304,0.30445460526315793,0.25172295035113507,0.09805299831081081,0.07489946209016395,0.22991801801801803,0.07757812500000001,0.284485389254386,0.1232978824013158,0.11324282786885247,0.20143980532786887,0.0910375,0.23568502390710383,0.14174828125,0.08826824999999999,0.11612152335456476,0.10612645026368431,0.20632449874686717,0.21122426470588235,0.07665125587544065,0.10062010229685389,0.11526765791954745,0.09125910746812387,0
3.0_FLARE010_SLE_treated,0.0627576884920635,0.1579991883116883,0.14860897435897436,0.3346965277777778,0.30363588850174217,0.29124587517934003,0.11307785714285715,0.1234449074074074,0.11231632653061226,0.07348958333333333,0.17966909466911765,0.34187387387387386,0.20411891891891892,0.43673568766937665,0.09955871212121212,0.1754595633370536,0.3164664855072464,0.07322940340909091,0.2925669988925803,0.12239125744047619,0.3474019574175824,0.14605446623093682,0.20895911458333333,0.26231311607142854,0.25289495400432904,0.2572905505952381,0.14814142156862745,0.21182276422764226,0.13378141167775312,0.18276420454545453,0.1228481182795699,0.14023826979472143,0.18319224637681158,0.2833311820652174,0.20757654320987654,0.08450203984819735,0.166630859375,0.057539236111111114,0.26780208333333333,0.13487469135802468,0.03007751225490196,0.2789670634920635,0.2991075549450549,0.2843920634920635,0.17699300813008131,0.2570810257073844,0.1807559090909091,0.13777547909407667,0.7444766205968688,0.21455860260770976,0.1928056175595238,0.7742199564134495,0.18021317829457364,0.664424686716792,0.6418708220415538,0.6232473544973546,0.42491044207317075,0.2969637019230769,0.12252579365079365,0.09754340277777779,0.2598484126984127,0.14795578231292517,0.3929145706300813,0.23719286712398374,0.15344027777777777,0.195940625,0.07817500000000001,0.2831347222222222,0.24350923295454543,0.09604034090909092,0.11373741071428572,0.1733492919389978,0.2686457607433217,0.2275843137254902,0.10600207039337475,0.13587021103896102,0.1568798449612403,0.08182407407407408,1
